source,target,weight,source_cell_class,source_cell_type,source_hemibrain_type,source_side,target_cell_class,target_cell_type,target_hemibrain_type,target_side
720575940608970197,720575940622629193,7.0,ALPN,,DA4l_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940627160322,720575940622629193,8.0,ALPN,,DC2_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940619411147,720575940622629193,14.0,ALPN,,VP1m_l2PN,left,Kenyon_Cell,KCab,KCab-s,left
720575940630131663,720575940622629193,4.0,ALPN,,DC3_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940633804212,720575940622629193,10.0,ALPN,,D_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940613579943,720575940623095276,1.0,ALPN,,DC4_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940618308825,720575940623095276,8.0,ALPN,,DP1m_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940637056887,720575940623095276,11.0,ALPN,,DC1_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940608199748,720575940623095276,5.0,ALPN,VC5_lvPN,VC3m_lvPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940617207185,720575940623095276,16.0,ALPN,,DL5_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940613579943,720575940623174953,10.0,ALPN,,DC4_adPN,left,Kenyon_Cell,KCapbp-ap2,KCa'b'-ap2,left
720575940604431584,720575940623174953,10.0,ALPN,,VA3_adPN,left,Kenyon_Cell,KCapbp-ap2,KCa'b'-ap2,left
720575940616079035,720575940623174953,1.0,ALPN,,DL1_adPN,left,Kenyon_Cell,KCapbp-ap2,KCa'b'-ap2,left
720575940637231593,720575940623174953,3.0,ALPN,,VA5_lPN,left,Kenyon_Cell,KCapbp-ap2,KCa'b'-ap2,left
720575940613579943,720575940623808693,23.0,ALPN,,DC4_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940637056887,720575940623808693,10.0,ALPN,,DC1_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940656090017,720575940623808693,17.0,ALPN,,VA3_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940618295454,720575940623808693,8.0,ALPN,,VL2a_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940613579943,720575940623943316,15.0,ALPN,,DC4_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940638633535,720575940623943316,1.0,ALPN,,DM2_lPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940604431584,720575940623943316,1.0,ALPN,,VA3_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940625431866,720575940623943316,4.0,ALPN,,VM5v_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940628467611,720575940623943316,17.0,ALPN,,VL2p_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940613167007,720575940623943316,15.0,ALPN,,VM7d_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940620068518,720575940623943316,10.0,ALPN,,VA7m_lPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940613579943,720575940624049661,24.0,ALPN,,DC4_adPN,left,Kenyon_Cell,,KCg-m,left
720575940619902598,720575940624049661,9.0,ALPN,VC3_adPN,VC3l_adPN,left,Kenyon_Cell,,KCg-m,left
720575940640398477,720575940624049661,11.0,ALPN,,VA7m_lPN,left,Kenyon_Cell,,KCg-m,left
720575940635082871,720575940624049661,10.0,ALPN,,VM5d_adPN,left,Kenyon_Cell,,KCg-m,left
720575940613579943,720575940624279527,7.0,ALPN,,DC4_adPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940637056887,720575940624279527,13.0,ALPN,,DC1_adPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940610505170,720575940624279527,7.0,ALPN,,VM5v_adPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940611372714,720575940624279527,23.0,ALPN,,VM5d_adPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940624001321,720575940624279527,16.0,ALPN,,VC4_adPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940613579943,720575940624467812,42.0,ALPN,,DC4_adPN,left,Kenyon_Cell,,KCg-m,left
720575940612284569,720575940624467812,23.0,ALPN,,VP1d+VP4_l2PN1,left,Kenyon_Cell,,KCg-m,left
720575940622811430,720575940624467812,1.0,ALPN,,VA1d_adPN,left,Kenyon_Cell,,KCg-m,left
720575940625784153,720575940624467812,9.0,ALPN,,VA7l_adPN,left,Kenyon_Cell,,KCg-m,left
720575940648650884,720575940624467812,2.0,ALPN,,DP1l_adPN,left,Kenyon_Cell,,KCg-m,left
720575940613419695,720575940624467812,25.0,ALPN,,DC3_adPN,left,Kenyon_Cell,,KCg-m,left
720575940620068518,720575940624467812,22.0,ALPN,,VA7m_lPN,left,Kenyon_Cell,,KCg-m,left
720575940613579943,720575940624716581,13.0,ALPN,,DC4_adPN,left,Kenyon_Cell,,KCg-m,left
720575940618308825,720575940624716581,21.0,ALPN,,DP1m_adPN,left,Kenyon_Cell,,KCg-m,left
720575940637056887,720575940624716581,36.0,ALPN,,DC1_adPN,left,Kenyon_Cell,,KCg-m,left
720575940628467611,720575940624716581,10.0,ALPN,,VL2p_adPN,left,Kenyon_Cell,,KCg-m,left
720575940659400577,720575940624716581,14.0,ALPN,,DA3_adPN,left,Kenyon_Cell,,KCg-m,left
720575940620465904,720575940624716581,14.0,ALPN,VC3_adPN,VC3l_adPN,left,Kenyon_Cell,,KCg-m,left
720575940613579943,720575940624738830,6.0,ALPN,,DC4_adPN,left,Kenyon_Cell,,KCg-m,left
720575940619902598,720575940624738830,6.0,ALPN,VC3_adPN,VC3l_adPN,left,Kenyon_Cell,,KCg-m,left
720575940638633535,720575940624738830,14.0,ALPN,,DM2_lPN,left,Kenyon_Cell,,KCg-m,left
720575940636873791,720575940624738830,15.0,ALPN,,VA6_adPN,left,Kenyon_Cell,,KCg-m,left
720575940612284569,720575940624738830,10.0,ALPN,,VP1d+VP4_l2PN1,left,Kenyon_Cell,,KCg-m,left
720575940611372714,720575940624738830,18.0,ALPN,,VM5d_adPN,left,Kenyon_Cell,,KCg-m,left
720575940613579943,720575940624894308,7.0,ALPN,,DC4_adPN,left,Kenyon_Cell,KCapbp-ap1,KCa'b'-ap1,left
720575940629733626,720575940624894308,5.0,ALPN,,VA1v_adPN,left,Kenyon_Cell,KCapbp-ap1,KCa'b'-ap1,left
720575940612284569,720575940624894308,4.0,ALPN,,VP1d+VP4_l2PN1,left,Kenyon_Cell,KCapbp-ap1,KCa'b'-ap1,left
720575940613579943,720575940625513616,25.0,ALPN,,DC4_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940656090017,720575940625513616,13.0,ALPN,,VA3_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940636873791,720575940625513616,15.0,ALPN,,VA6_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940613167007,720575940625513616,16.0,ALPN,,VM7d_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940628077568,720575940625513616,19.0,ALPN,,VM1_lPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940624515571,720575940625513616,1.0,ALPN,VC5_lvPN,VC3m_lvPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940613579943,720575940626220574,25.0,ALPN,,DC4_adPN,left,Kenyon_Cell,,KCg-m,left
720575940630024566,720575940626220574,13.0,ALPN,,DM2_lPN,left,Kenyon_Cell,,KCg-m,left
720575940644961588,720575940626220574,6.0,ALPN,,VM5d_adPN,left,Kenyon_Cell,,KCg-m,left
720575940622368792,720575940626220574,10.0,ALPN,,DL1_adPN,left,Kenyon_Cell,,KCg-m,left
720575940612284569,720575940626220574,9.0,ALPN,,VP1d+VP4_l2PN1,left,Kenyon_Cell,,KCg-m,left
720575940617207185,720575940626220574,19.0,ALPN,,DL5_adPN,left,Kenyon_Cell,,KCg-m,left
720575940635082871,720575940626220574,1.0,ALPN,,VM5d_adPN,left,Kenyon_Cell,,KCg-m,left
720575940620068518,720575940626220574,7.0,ALPN,,VA7m_lPN,left,Kenyon_Cell,,KCg-m,left
720575940613579943,720575940627073448,16.0,ALPN,,DC4_adPN,left,Kenyon_Cell,,KCg-m,left
720575940637526190,720575940627073448,11.0,ALPN,,VC1_lPN,left,Kenyon_Cell,,KCg-m,left
720575940608970197,720575940627073448,12.0,ALPN,,DA4l_adPN,left,Kenyon_Cell,,KCg-m,left
720575940611079236,720575940627073448,8.0,ALPN,,VA2_adPN,left,Kenyon_Cell,,KCg-m,left
720575940617179451,720575940627073448,3.0,ALPN,,VM2_adPN,left,Kenyon_Cell,,KCg-m,left
720575940648650884,720575940627073448,1.0,ALPN,,DP1l_adPN,left,Kenyon_Cell,,KCg-m,left
720575940611849187,720575940627073448,2.0,ALPN,,DA2_lPN,left,Kenyon_Cell,,KCg-m,left
720575940644258327,720575940627073448,1.0,ALPN,,DM5_lPN,left,Kenyon_Cell,,KCg-m,left
720575940640032896,720575940627073448,10.0,ALPN,,DM5_lPN,left,Kenyon_Cell,,KCg-m,left
720575940613579943,720575940627588337,25.0,ALPN,,DC4_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940618308825,720575940627588337,7.0,ALPN,,DP1m_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940638633535,720575940627588337,14.0,ALPN,,DM2_lPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940630546540,720575940627588337,1.0,ALPN,,V_ilPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940617668747,720575940627588337,6.0,ALPN,,VA4_lPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940628316047,720575940627588337,11.0,ALPN,,DL2d_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940630770042,720575940627588337,9.0,ALPN,,DM1_lPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940619928429,720575940627588337,16.0,ALPN,VC3_adPN,VC3l_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940613579943,720575940628072721,28.0,ALPN,,DC4_adPN,left,Kenyon_Cell,,KCg-m,left
720575940640804853,720575940628072721,14.0,ALPN,,VA1d_adPN,left,Kenyon_Cell,,KCg-m,left
720575940618295454,720575940628072721,1.0,ALPN,,VL2a_adPN,left,Kenyon_Cell,,KCg-m,left
720575940611079236,720575940628072721,16.0,ALPN,,VA2_adPN,left,Kenyon_Cell,,KCg-m,left
720575940622785062,720575940628072721,28.0,ALPN,,DM6_adPN,left,Kenyon_Cell,,KCg-m,left
720575940648650884,720575940628072721,19.0,ALPN,,DP1l_adPN,left,Kenyon_Cell,,KCg-m,left
720575940613579943,720575940628301303,5.0,ALPN,,DC4_adPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940637056887,720575940628301303,9.0,ALPN,,DC1_adPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940640804853,720575940628301303,14.0,ALPN,,VA1d_adPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940630024566,720575940628301303,1.0,ALPN,,DM2_lPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940604431584,720575940628301303,24.0,ALPN,,VA3_adPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940631328104,720575940628301303,13.0,ALPN,,DM6_adPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940640398477,720575940628301303,3.0,ALPN,,VA7m_lPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940613579943,720575940628915574,22.0,ALPN,,DC4_adPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940618308825,720575940628915574,34.0,ALPN,,DP1m_adPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940617668747,720575940628915574,17.0,ALPN,,VA4_lPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940609454603,720575940628915574,6.0,ALPN,,VC4_adPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940630131663,720575940628915574,4.0,ALPN,,DC3_adPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940613579943,720575940629492862,16.0,ALPN,,DC4_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940636873791,720575940629492862,9.0,ALPN,,VA6_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940621256212,720575940629492862,1.0,ALPN,,VM7v_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940617207185,720575940629492862,11.0,ALPN,,DL5_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940620199962,720575940629492862,19.0,ALPN,,VA1v_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940619807397,720575940629492862,1.0,ALPN,,DL3_lPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940613579943,720575940629694027,25.0,ALPN,,DC4_adPN,left,Kenyon_Cell,,KCg-m,left
720575940618308825,720575940629694027,16.0,ALPN,,DP1m_adPN,left,Kenyon_Cell,,KCg-m,left
720575940636873791,720575940629694027,12.0,ALPN,,VA6_adPN,left,Kenyon_Cell,,KCg-m,left
720575940620437339,720575940629694027,16.0,ALPN,,DM6_adPN,left,Kenyon_Cell,,KCg-m,left
720575940626937617,720575940629694027,10.0,ALPN,,DA2_lPN,left,Kenyon_Cell,,KCg-m,left
720575940627035388,720575940629694027,18.0,ALPN,,VM5d_adPN,left,Kenyon_Cell,,KCg-m,left
720575940613579943,720575940630418937,23.0,ALPN,,DC4_adPN,left,Kenyon_Cell,,KCg-m,left
720575940640971995,720575940630418937,21.0,ALPN,,VM4_adPN,left,Kenyon_Cell,,KCg-m,left
720575940610505170,720575940630418937,18.0,ALPN,,VM5v_adPN,left,Kenyon_Cell,,KCg-m,left
720575940625784153,720575940630418937,12.0,ALPN,,VA7l_adPN,left,Kenyon_Cell,,KCg-m,left
720575940631930828,720575940630418937,13.0,ALPN,,DA4m_adPN,left,Kenyon_Cell,,KCg-m,left
720575940639680957,720575940630418937,7.0,ALPN,,VA7m_lPN,left,Kenyon_Cell,,KCg-m,left
720575940630778428,720575940630418937,3.0,ALPN,,DL3_lPN,left,Kenyon_Cell,,KCg-m,left
720575940613579943,720575940630461265,16.0,ALPN,,DC4_adPN,left,Kenyon_Cell,,KCg-m,left
720575940625431866,720575940630461265,15.0,ALPN,,VM5v_adPN,left,Kenyon_Cell,,KCg-m,left
720575940628467611,720575940630461265,1.0,ALPN,,VL2p_adPN,left,Kenyon_Cell,,KCg-m,left
720575940627160322,720575940630461265,15.0,ALPN,,DC2_adPN,left,Kenyon_Cell,,KCg-m,left
720575940631930828,720575940630461265,5.0,ALPN,,DA4m_adPN,left,Kenyon_Cell,,KCg-m,left
720575940613579943,720575940630682449,4.0,ALPN,,DC4_adPN,left,Kenyon_Cell,,KCg-m,left
720575940631328104,720575940630682449,10.0,ALPN,,DM6_adPN,left,Kenyon_Cell,,KCg-m,left
720575940613167007,720575940630682449,24.0,ALPN,,VM7d_adPN,left,Kenyon_Cell,,KCg-m,left
720575940622785062,720575940630682449,10.0,ALPN,,DM6_adPN,left,Kenyon_Cell,,KCg-m,left
720575940630131663,720575940630682449,14.0,ALPN,,DC3_adPN,left,Kenyon_Cell,,KCg-m,left
720575940613579943,720575940630936915,13.0,ALPN,,DC4_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940619902598,720575940630936915,4.0,ALPN,VC3_adPN,VC3l_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940625431866,720575940630936915,5.0,ALPN,,VM5v_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940608199748,720575940630936915,7.0,ALPN,VC5_lvPN,VC3m_lvPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940619337536,720575940630936915,16.0,ALPN,,VM7v_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940629097922,720575940630936915,12.0,ALPN,,VA1v_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940613579943,720575940631003151,16.0,ALPN,,DC4_adPN,left,Kenyon_Cell,,KCg-m,left
720575940618308825,720575940631003151,7.0,ALPN,,DP1m_adPN,left,Kenyon_Cell,,KCg-m,left
720575940623528925,720575940631003151,1.0,ALPN,,DM4_adPN,left,Kenyon_Cell,,KCg-m,left
720575940640697808,720575940631003151,13.0,ALPN,,VM2_adPN,left,Kenyon_Cell,,KCg-m,left
720575940636873791,720575940631003151,14.0,ALPN,,VA6_adPN,left,Kenyon_Cell,,KCg-m,left
720575940630770042,720575940631003151,17.0,ALPN,,DM1_lPN,left,Kenyon_Cell,,KCg-m,left
720575940608199748,720575940631003151,11.0,ALPN,VC5_lvPN,VC3m_lvPN,left,Kenyon_Cell,,KCg-m,left
720575940628181520,720575940631003151,10.0,ALPN,,DL2v_adPN,left,Kenyon_Cell,,KCg-m,left
720575940613579943,720575940632696877,7.0,ALPN,,DC4_adPN,left,Kenyon_Cell,KCapbp-ap2,KCa'b'-ap2,left
720575940629926159,720575940632696877,4.0,ALPN,,DM5_lPN,left,Kenyon_Cell,KCapbp-ap2,KCa'b'-ap2,left
720575940622368792,720575940632696877,8.0,ALPN,,DL1_adPN,left,Kenyon_Cell,KCapbp-ap2,KCa'b'-ap2,left
720575940635933119,720575940632696877,10.0,ALPN,,VC4_adPN,left,Kenyon_Cell,KCapbp-ap2,KCa'b'-ap2,left
720575940628181520,720575940632696877,4.0,ALPN,,DL2v_adPN,left,Kenyon_Cell,KCapbp-ap2,KCa'b'-ap2,left
720575940613579943,720575940633142170,19.0,ALPN,,DC4_adPN,left,Kenyon_Cell,,KCg-m,left
720575940628954112,720575940633142170,14.0,ALPN,,M_lPNm11D,left,Kenyon_Cell,,KCg-m,left
720575940608199748,720575940633142170,5.0,ALPN,VC5_lvPN,VC3m_lvPN,left,Kenyon_Cell,,KCg-m,left
720575940608845525,720575940633142170,3.0,ALPN,VC5_lvPN,VC3m_lvPN,left,Kenyon_Cell,,KCg-m,left
720575940648650884,720575940633142170,17.0,ALPN,,DP1l_adPN,left,Kenyon_Cell,,KCg-m,left
720575940613579943,720575940633231827,29.0,ALPN,,DC4_adPN,left,Kenyon_Cell,,KCg-m,left
720575940628467611,720575940633231827,6.0,ALPN,,VL2p_adPN,left,Kenyon_Cell,,KCg-m,left
720575940619337536,720575940633231827,7.0,ALPN,,VM7v_adPN,left,Kenyon_Cell,,KCg-m,left
720575940648650884,720575940633231827,16.0,ALPN,,DP1l_adPN,left,Kenyon_Cell,,KCg-m,left
720575940644258327,720575940633231827,23.0,ALPN,,DM5_lPN,left,Kenyon_Cell,,KCg-m,left
720575940613579943,720575940634163552,35.0,ALPN,,DC4_adPN,left,Kenyon_Cell,,KCg-m,left
720575940630546540,720575940634163552,1.0,ALPN,,V_ilPN,left,Kenyon_Cell,,KCg-m,left
720575940628739560,720575940634163552,2.0,ALPN,,VC2_lPN,left,Kenyon_Cell,,KCg-m,left
720575940618295454,720575940634163552,26.0,ALPN,,VL2a_adPN,left,Kenyon_Cell,,KCg-m,left
720575940614727903,720575940634163552,9.0,ALPN,,DM3_adPN,left,Kenyon_Cell,,KCg-m,left
720575940628316047,720575940634163552,21.0,ALPN,,DL2d_adPN,left,Kenyon_Cell,,KCg-m,left
720575940659400577,720575940634163552,23.0,ALPN,,DA3_adPN,left,Kenyon_Cell,,KCg-m,left
720575940611372714,720575940634163552,8.0,ALPN,,VM5d_adPN,left,Kenyon_Cell,,KCg-m,left
720575940613579943,720575940634455403,21.0,ALPN,,DC4_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940620445062,720575940634455403,9.0,ALPN,,VP5+Z_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940637056887,720575940634455403,6.0,ALPN,,DC1_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940624057853,720575940634455403,6.0,ALPN,VM6_adPN,VC5_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940621256212,720575940634455403,2.0,ALPN,,VM7v_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940611372714,720575940634455403,2.0,ALPN,,VM5d_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940613579943,720575940634992735,10.0,ALPN,,DC4_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940637056887,720575940634992735,8.0,ALPN,,DC1_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940613167007,720575940634992735,13.0,ALPN,,VM7d_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940620465904,720575940634992735,9.0,ALPN,VC3_adPN,VC3l_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940613579943,720575940636695982,25.0,ALPN,,DC4_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940617207185,720575940636695982,15.0,ALPN,,DL5_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940610505170,720575940636695982,14.0,ALPN,,VM5v_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940635082871,720575940636695982,5.0,ALPN,,VM5d_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940613579943,720575940636909790,15.0,ALPN,,DC4_adPN,left,Kenyon_Cell,,KCg-m,left
720575940637056887,720575940636909790,17.0,ALPN,,DC1_adPN,left,Kenyon_Cell,,KCg-m,left
720575940628467611,720575940636909790,16.0,ALPN,,VL2p_adPN,left,Kenyon_Cell,,KCg-m,left
720575940616079035,720575940636909790,16.0,ALPN,,DL1_adPN,left,Kenyon_Cell,,KCg-m,left
720575940617207185,720575940636909790,9.0,ALPN,,DL5_adPN,left,Kenyon_Cell,,KCg-m,left
720575940629011655,720575940636909790,2.0,ALPN,,VP1d_il2PN,left,Kenyon_Cell,,KCg-m,left
720575940622734835,720575940636909790,1.0,ALPN,,DA2_lPN,left,Kenyon_Cell,,KCg-m,left
720575940630093051,720575940636909790,1.0,ALPN,,M_vPNml68,left,Kenyon_Cell,,KCg-m,left
720575940613579943,720575940637446453,20.0,ALPN,,DC4_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940637056887,720575940637446453,9.0,ALPN,,DC1_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940638633535,720575940637446453,1.0,ALPN,,DM2_lPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940616079035,720575940637446453,13.0,ALPN,,DL1_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940622785062,720575940637446453,7.0,ALPN,,DM6_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940633804212,720575940637446453,26.0,ALPN,,D_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940613579943,720575940637508917,30.0,ALPN,,DC4_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940620445062,720575940637508917,8.0,ALPN,,VP5+Z_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940622368792,720575940637508917,11.0,ALPN,,DL1_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940625431866,720575940637508917,9.0,ALPN,,VM5v_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940613579943,720575940639309902,19.0,ALPN,,DC4_adPN,left,Kenyon_Cell,,KCg-m,left
720575940628316047,720575940639309902,25.0,ALPN,,DL2d_adPN,left,Kenyon_Cell,,KCg-m,left
720575940611079236,720575940639309902,10.0,ALPN,,VA2_adPN,left,Kenyon_Cell,,KCg-m,left
720575940611372714,720575940639309902,10.0,ALPN,,VM5d_adPN,left,Kenyon_Cell,,KCg-m,left
720575940613579943,720575940641358811,9.0,ALPN,,DC4_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940628524292,720575940641358811,18.0,ALPN,,VM7d_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940637056887,720575940641358811,6.0,ALPN,,DC1_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940605102694,720575940641358811,6.0,ALPN,,DA1_lPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940627035388,720575940641358811,8.0,ALPN,,VM5d_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940613579943,720575940644940835,25.0,ALPN,,DC4_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940638633535,720575940644940835,10.0,ALPN,,DM2_lPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940617668747,720575940644940835,4.0,ALPN,,VA4_lPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940628467611,720575940644940835,20.0,ALPN,,VL2p_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940640971995,720575940644940835,15.0,ALPN,,VM4_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940613579943,720575940645303918,3.0,ALPN,,DC4_adPN,left,Kenyon_Cell,KCapbp-m,KCa'b'-m,left
720575940618308825,720575940645303918,4.0,ALPN,,DP1m_adPN,left,Kenyon_Cell,KCapbp-m,KCa'b'-m,left
720575940630024566,720575940645303918,1.0,ALPN,,DM2_lPN,left,Kenyon_Cell,KCapbp-m,KCa'b'-m,left
720575940614727903,720575940645303918,3.0,ALPN,,DM3_adPN,left,Kenyon_Cell,KCapbp-m,KCa'b'-m,left
720575940615394719,720575940645303918,5.0,ALPN,VC3_adPN,VC3l_adPN,left,Kenyon_Cell,KCapbp-m,KCa'b'-m,left
720575940648650884,720575940645303918,6.0,ALPN,,DP1l_adPN,left,Kenyon_Cell,KCapbp-m,KCa'b'-m,left
720575940613579943,720575940645334126,9.0,ALPN,,DC4_adPN,left,Kenyon_Cell,,KCg-m,left
720575940630024566,720575940645334126,1.0,ALPN,,DM2_lPN,left,Kenyon_Cell,,KCg-m,left
720575940636873791,720575940645334126,12.0,ALPN,,VA6_adPN,left,Kenyon_Cell,,KCg-m,left
720575940637526190,720575940645334126,20.0,ALPN,,VC1_lPN,left,Kenyon_Cell,,KCg-m,left
720575940608970197,720575940645334126,4.0,ALPN,,DA4l_adPN,left,Kenyon_Cell,,KCg-m,left
720575940635082871,720575940645334126,1.0,ALPN,,VM5d_adPN,left,Kenyon_Cell,,KCg-m,left
720575940623444715,720575940645334126,16.0,ALPN,,VM1_lPN,left,Kenyon_Cell,,KCg-m,left
720575940618308825,720575940603988838,11.0,ALPN,,DP1m_adPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940638633535,720575940603988838,3.0,ALPN,,DM2_lPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940617668747,720575940603988838,6.0,ALPN,,VA4_lPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940612284569,720575940603988838,4.0,ALPN,,VP1d+VP4_l2PN1,left,Kenyon_Cell,KCab,KCab-c,left
720575940624057853,720575940603988838,1.0,ALPN,VM6_adPN,VC5_adPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940618308825,720575940604103200,19.0,ALPN,,DP1m_adPN,left,Kenyon_Cell,,KCg-m,left
720575940636873791,720575940604103200,18.0,ALPN,,VA6_adPN,left,Kenyon_Cell,,KCg-m,left
720575940614727903,720575940604103200,2.0,ALPN,,DM3_adPN,left,Kenyon_Cell,,KCg-m,left
720575940608199748,720575940604103200,1.0,ALPN,VC5_lvPN,VC3m_lvPN,left,Kenyon_Cell,,KCg-m,left
720575940609454603,720575940604103200,13.0,ALPN,,VC4_adPN,left,Kenyon_Cell,,KCg-m,left
720575940640971995,720575940604103200,23.0,ALPN,,VM4_adPN,left,Kenyon_Cell,,KCg-m,left
720575940618308825,720575940604132710,28.0,ALPN,,DP1m_adPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940623528925,720575940604132710,25.0,ALPN,,DM4_adPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940630770042,720575940604132710,12.0,ALPN,,DM1_lPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940615394719,720575940604132710,13.0,ALPN,VC3_adPN,VC3l_adPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940617179451,720575940604132710,33.0,ALPN,,VM2_adPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940637208718,720575940604132710,16.0,ALPN,,DA1_lPN,left,Kenyon_Cell,KCab,KCab-m,left
